[tensor(34548.5742), tensor(32861.5078)]
[tensor(35099.9414), tensor(32309.9883)]
[tensor(35357.9141), tensor(32052.0762)]
[tensor(34756.6406), tensor(32653.3027)]
[tensor(35496.1250), tensor(31913.6582)]
[tensor(33785.0039), tensor(33625.)]
[tensor(34488.9727), tensor(32921.0977)]
[tensor(35056.6953), tensor(32353.2266)]
[tensor(35421.7695), tensor(31988.0801)]
[tensor(34651.6719), tensor(32758.2051)]
[tensor(34818.5156), tensor(32591.7188)]
[tensor(34789.1133), tensor(32621.0332)]
[tensor(34747.4727), tensor(32662.7344)]
[tensor(34323.3594), tensor(33086.8750)]
[tensor(34681.8789), tensor(32728.2988)]
[tensor(35075.6680), tensor(32334.3691)]
[tensor(35159.7578), tensor(32250.5254)]
[tensor(35067.7617), tensor(32342.4590)]
[tensor(35171.4883), tensor(32238.6895)]
[tensor(35210.4023), tensor(32199.6934)]
[tensor(35155.3633), tensor(32254.7383)]
[tensor(35176.0078), tensor(32234.1250)]
[tensor(35205.8438), tensor(32204.2012)]
[tensor(35207.8203), tensor(32202.2188)]
[tensor(35193.9766), tensor(32216.0176)]
[tensor(35191.5234), tensor(32218.5137)]
[tensor(35197.2031), tensor(32212.8105)]
[tensor(35200.4492), tensor(32209.5762)]
[tensor(35203.0430), tensor(32206.9785)]
[tensor(35202.7031), tensor(32207.3223)]
[tensor(35203.4414), tensor(32206.5918)]
[tensor(35202.1484), tensor(32207.8730)]
[tensor(35207.3359), tensor(32202.6582)]
[tensor(35207.1875), tensor(32202.8125)]
[tensor(35207.3906), tensor(32202.6191)]
[tensor(35207.7852), tensor(32202.2090)]
[tensor(35209.8984), tensor(32200.0820)]
[tensor(35210.3984), tensor(32199.5879)]
[tensor(35209.6641), tensor(32200.3340)]
[tensor(35209.9922), tensor(32199.9922)]
[tensor(23024.5566), tensor(21915.4590)]
[tensor(20826.1699), tensor(24113.8027)]
[tensor(19563.9941), tensor(25376.0547)]
[tensor(21333.3359), tensor(23606.6562)]
[tensor(19280.6211), tensor(25659.4453)]
[tensor(19915.9805), tensor(25024.)]
[tensor(19946.1855), tensor(24993.8418)]
[tensor(18184.1172), tensor(26756.0488)]
[tensor(18186.2832), tensor(26753.8281)]
[tensor(20470.1230), tensor(24469.9316)]
[tensor(20442.8281), tensor(24497.2617)]
[tensor(20396.0879), tensor(24543.9707)]
[tensor(20706.2207), tensor(24233.7402)]
[tensor(20451.0547), tensor(24489.)]
[tensor(22106.8691), tensor(22833.1191)]
[tensor(21583.2207), tensor(23356.7832)]
[tensor(22420.8203), tensor(22519.1719)]
[tensor(22738.6484), tensor(22201.2676)]
[tensor(23169.0586), tensor(21771.0371)]
[tensor(22620.7109), tensor(22319.3027)]
[tensor(22201.9395), tensor(22738.0469)]
[tensor(23080.2363), tensor(21859.7891)]
[tensor(23924.3027), tensor(21015.7266)]
[tensor(23930.9805), tensor(21009.0391)]
[tensor(23490.6055), tensor(21449.2852)]
[tensor(24257.4863), tensor(20682.4590)]
[tensor(23335.4199), tensor(21604.5605)]
[tensor(25023.9824), tensor(19916.0605)]
[tensor(25189.2051), tensor(19750.8418)]
[tensor(24624.0957), tensor(20315.9531)]
[tensor(23588.9688), tensor(21351.0215)]
