[tensor(34835.5859), tensor(32574.4648)]
[tensor(35347.2266), tensor(32062.8301)]
[tensor(35108.2734), tensor(32301.8789)]
[tensor(34834.4531), tensor(32575.5527)]
[tensor(36029.2812), tensor(31380.7715)]
[tensor(32729.2559), tensor(34680.7266)]
[tensor(32375.0098), tensor(35035.0234)]
[tensor(32169.4688), tensor(35240.5547)]
[tensor(33491.6250), tensor(33918.2656)]
[tensor(32352.5977), tensor(35057.4258)]
[tensor(33325.9297), tensor(34084.0391)]
[tensor(32747.3691), tensor(34662.8047)]
[tensor(32365.4219), tensor(35044.7148)]
[tensor(32222.3105), tensor(35187.7070)]
[tensor(32357.1367), tensor(35052.8125)]
[tensor(32525.2246), tensor(34884.6836)]
[tensor(32370.1973), tensor(35039.6758)]
[tensor(32341.4277), tensor(35068.5117)]
[tensor(32216.0742), tensor(35193.8477)]
[tensor(32240.8945), tensor(35169.1133)]
[tensor(32228.4629), tensor(35181.5430)]
[tensor(32231.1816), tensor(35178.8438)]
[tensor(32231.8730), tensor(35178.1406)]
[tensor(32225.3809), tensor(35184.6523)]
[tensor(32223.1875), tensor(35186.8359)]
[tensor(32227.0664), tensor(35182.9453)]
[tensor(32226.2109), tensor(35183.8398)]
[tensor(32224.9102), tensor(35185.1562)]
[tensor(32226.4551), tensor(35183.5586)]
[tensor(32223.4922), tensor(35186.5156)]
[tensor(32219.4648), tensor(35190.5430)]
[tensor(32218.9199), tensor(35191.0742)]
[tensor(32216.9531), tensor(35193.0547)]
[tensor(32217.2871), tensor(35192.7305)]
[tensor(32218.3887), tensor(35191.6211)]
[tensor(32216.5078), tensor(35193.4883)]
[tensor(32216.9434), tensor(35193.0586)]
[tensor(32215.9512), tensor(35194.0469)]
[tensor(32216.5039), tensor(35193.5000)]
[tensor(32214.7246), tensor(35195.2734)]
[tensor(24526.8652), tensor(20413.1406)]
[tensor(24728.2051), tensor(20211.8145)]
[tensor(24221.8379), tensor(20718.1660)]
[tensor(22448.4453), tensor(22491.5840)]
[tensor(22283.6973), tensor(22656.2930)]
[tensor(21789.5078), tensor(23150.5527)]
[tensor(22047.1973), tensor(22892.8438)]
[tensor(21470.0391), tensor(23469.9375)]
[tensor(21062.0234), tensor(23877.8965)]
[tensor(20997.4805), tensor(23942.4766)]
[tensor(20328.8867), tensor(24611.1465)]
[tensor(20317.7051), tensor(24622.4766)]
[tensor(20299.1875), tensor(24640.8789)]
[tensor(19579.4668), tensor(25360.6348)]
[tensor(19738.2891), tensor(25201.6816)]
[tensor(19889.2598), tensor(25050.7148)]
[tensor(19889.1230), tensor(25050.8340)]
[tensor(19568.1523), tensor(25371.7383)]
[tensor(19262.1230), tensor(25677.7578)]
[tensor(19817.9492), tensor(25121.9199)]
[tensor(19753.5059), tensor(25186.4727)]
[tensor(19628.2227), tensor(25311.7930)]
[tensor(19409.9414), tensor(25530.1309)]
[tensor(19481.2383), tensor(25458.8047)]
[tensor(19132.6934), tensor(25807.2891)]
[tensor(19671.0957), tensor(25268.9336)]
[tensor(19027.7305), tensor(25912.3789)]
[tensor(18875.2969), tensor(26064.7812)]
[tensor(18450.9434), tensor(26489.0762)]
[tensor(18336.0723), tensor(26603.8457)]
[tensor(18124.9551), tensor(26815.0156)]
[tensor(18550.0059), tensor(26390.0703)]
[tensor(18031.5215), tensor(26908.6699)]
[tensor(18428.4609), tensor(26511.6602)]
[tensor(17933.1738), tensor(27006.8574)]
[tensor(17700.5723), tensor(27239.6094)]
[tensor(18846.5664), tensor(26093.4180)]
[tensor(18532.7168), tensor(26407.2773)]
[tensor(18288.1055), tensor(26651.8887)]
[tensor(16960.6758), tensor(27979.4258)]
[tensor(18674.5293), tensor(26265.4961)]
[tensor(19108.2832), tensor(25831.7305)]
[tensor(19126.8926), tensor(25813.1387)]
[tensor(18938.7578), tensor(26001.4492)]
[tensor(19072.7051), tensor(25867.4297)]
[tensor(19310.4434), tensor(25629.6953)]
[tensor(19664.3145), tensor(25275.8340)]
[tensor(19682.0938), tensor(25257.9590)]
[tensor(20082.5898), tensor(24857.3223)]
[tensor(20011.5547), tensor(24928.4492)]
[tensor(20035.2617), tensor(24904.7012)]
[tensor(19929.0723), tensor(25010.8633)]
[tensor(19973.7031), tensor(24966.1992)]
[tensor(19947.5898), tensor(24992.3242)]
[tensor(20209.6914), tensor(24730.2969)]
[tensor(19883.7852), tensor(25056.2031)]
[tensor(20097.5996), tensor(24842.4258)]
[tensor(20247.4199), tensor(24692.6602)]
[tensor(19301.9727), tensor(25638.1309)]
[tensor(19199.6973), tensor(25740.3887)]
[tensor(19724.6758), tensor(25215.2871)]
[tensor(19694.7656), tensor(25245.2676)]
[tensor(19795.8906), tensor(25144.1289)]
[tensor(19974.2949), tensor(24965.8242)]
[tensor(19903.9297), tensor(25036.1387)]
[tensor(20078.6582), tensor(24861.3730)]
[tensor(20045.1543), tensor(24894.8125)]
[tensor(20258.9824), tensor(24681.0918)]
[tensor(20845.3535), tensor(24094.7285)]
[tensor(20018.4785), tensor(24921.6641)]
[tensor(19363.4160), tensor(25576.7559)]
[tensor(19843.8379), tensor(25096.2305)]
[tensor(19252.9785), tensor(25687.0547)]
[tensor(18582.0996), tensor(26357.9141)]
[tensor(18139.3711), tensor(26800.5664)]
[tensor(17828.4258), tensor(27111.5020)]
[tensor(18674.7031), tensor(26265.2754)]
[tensor(18551.2207), tensor(26388.7676)]
[tensor(19397.8242), tensor(25542.0859)]
[tensor(19432.8301), tensor(25507.1465)]
[tensor(20368.6113), tensor(24571.4570)]
[tensor(20089.8691), tensor(24850.0879)]
[tensor(20484.7480), tensor(24455.2305)]
[tensor(20466.1797), tensor(24473.8262)]
[tensor(20208.2266), tensor(24731.7031)]
[tensor(20308.6230), tensor(24631.2930)]
[tensor(21131.6973), tensor(23808.3281)]
[tensor(21028.7188), tensor(23911.2930)]
[tensor(20537.3516), tensor(24402.6465)]
[tensor(20489.7441), tensor(24450.2109)]
[tensor(20117.4258), tensor(24822.5176)]
[tensor(20919.1992), tensor(24020.7832)]
[tensor(20899.5039), tensor(24040.4570)]
[tensor(20516.6875), tensor(24423.2227)]
[tensor(20411.3203), tensor(24528.6191)]
[tensor(20584.0898), tensor(24355.9297)]
[tensor(21815.5273), tensor(23124.4004)]
[tensor(21183.2266), tensor(23756.7578)]
[tensor(21236.0059), tensor(23704.0098)]
[tensor(21977.2988), tensor(22962.6016)]
[tensor(21721.9082), tensor(23218.0957)]
[tensor(21290.2676), tensor(23649.7500)]
[tensor(22215.2969), tensor(22724.6230)]
[tensor(21817.7910), tensor(23122.1641)]
[tensor(22334.4805), tensor(22605.4922)]
[tensor(21637.1016), tensor(23302.9141)]
[tensor(21813.0508), tensor(23127.0371)]
[tensor(22333.5352), tensor(22606.5176)]
[tensor(22113.9980), tensor(22826.0469)]
[tensor(22227.8770), tensor(22712.2012)]
[tensor(21746.2051), tensor(23193.9316)]
[tensor(21914.4961), tensor(23025.5918)]
[tensor(21846.1113), tensor(23093.8652)]
[tensor(21438.1406), tensor(23501.8359)]
[tensor(21981.6660), tensor(22958.3184)]
[tensor(21985.4902), tensor(22954.4980)]
[tensor(21078.8594), tensor(23861.1289)]
