[tensor(32590.4414), tensor(34819.5586)]
[tensor(31583.8867), tensor(35826.1250)]
[tensor(31337.4219), tensor(36072.4609)]
[tensor(31657.2168), tensor(35752.5547)]
[tensor(31192.7715), tensor(36217.0781)]
[tensor(31332.9688), tensor(36076.8164)]
[tensor(32192.2305), tensor(35217.7578)]
[tensor(32173.2891), tensor(35236.5352)]
[tensor(31593.2363), tensor(35816.8828)]
[tensor(33225.0781), tensor(34185.0312)]
[tensor(34207.0859), tensor(33202.9180)]
[tensor(32190.3906), tensor(35219.6992)]
[tensor(32798.6484), tensor(34611.4883)]
[tensor(33031.1719), tensor(34378.9141)]
[tensor(34080.4492), tensor(33329.4844)]
[tensor(34339.4453), tensor(33070.4102)]
[tensor(34339.5703), tensor(33070.2773)]
[tensor(34423.5156), tensor(32986.4336)]
[tensor(34431.8672), tensor(32978.0898)]
[tensor(34431.3789), tensor(32978.6289)]
[tensor(34422.7812), tensor(32987.2188)]
[tensor(34416.1445), tensor(32993.8242)]
[tensor(34420.6719), tensor(32989.3125)]
[tensor(34422.3828), tensor(32987.6016)]
[tensor(34423.3867), tensor(32986.5859)]
[tensor(34424.5781), tensor(32985.4102)]
[tensor(34428.2422), tensor(32981.7383)]
[tensor(34430.7266), tensor(32979.2617)]
[tensor(34433.8008), tensor(32976.1875)]
[tensor(34432.5195), tensor(32977.4727)]
[tensor(34433.1523), tensor(32976.8398)]
[tensor(34433.6172), tensor(32976.3672)]
[tensor(34436.1094), tensor(32973.8672)]
[tensor(34437.5742), tensor(32972.4219)]
[tensor(34438.6172), tensor(32971.3750)]
[tensor(34438.5547), tensor(32971.4375)]
[tensor(34442.5781), tensor(32967.4141)]
[tensor(34445.0625), tensor(32964.9297)]
[tensor(34448.7656), tensor(32961.2266)]
[tensor(34450.4883), tensor(32959.5039)]
[tensor(21331.1230), tensor(23608.9043)]
[tensor(22387.8457), tensor(22552.1250)]
[tensor(20294.8145), tensor(24645.2227)]
[tensor(21736.2832), tensor(23203.7402)]
[tensor(22649.5938), tensor(22290.4121)]
[tensor(21834.2773), tensor(23105.6992)]
[tensor(22053.4258), tensor(22886.5742)]
[tensor(21910.2051), tensor(23029.7754)]
[tensor(21959.2949), tensor(22980.6953)]
[tensor(22182.1777), tensor(22757.8691)]
[tensor(22457.7461), tensor(22482.2539)]
[tensor(22598.2949), tensor(22341.7188)]
[tensor(23241.2285), tensor(21698.7676)]
[tensor(22095.2910), tensor(22844.6777)]
[tensor(22777.9355), tensor(22162.0742)]
[tensor(22976.4082), tensor(21963.6133)]
[tensor(22679.8945), tensor(22260.1074)]
[tensor(23105.3516), tensor(21834.6289)]
[tensor(22804.5508), tensor(22135.3887)]
[tensor(23795.5137), tensor(21144.4766)]
[tensor(23508.5312), tensor(21431.4863)]
[tensor(23118.8770), tensor(21821.1348)]
[tensor(23783.4648), tensor(21156.6328)]
[tensor(23452.6680), tensor(21487.4023)]
[tensor(22808.6016), tensor(22131.4551)]
[tensor(22862.1270), tensor(22077.8965)]
[tensor(22930.0117), tensor(22010.0742)]
[tensor(23568.6309), tensor(21371.3496)]
[tensor(23182.1562), tensor(21757.7871)]
[tensor(23407.3145), tensor(21532.5918)]
[tensor(22560.9512), tensor(22379.0293)]
[tensor(21981.2266), tensor(22958.8027)]
[tensor(22597.0117), tensor(22343.0352)]
[tensor(22912.6973), tensor(22027.3867)]
[tensor(22823.0117), tensor(22116.9785)]
[tensor(21891.3320), tensor(23048.6230)]
[tensor(21275.4883), tensor(23664.5215)]
[tensor(22355.9473), tensor(22584.0137)]
[tensor(22169.5820), tensor(22770.3633)]
[tensor(22410.1328), tensor(22529.9062)]
[tensor(23040.7969), tensor(21899.1797)]
[tensor(22929.2949), tensor(22010.6895)]
[tensor(22488.0859), tensor(22452.0703)]
[tensor(22740.9512), tensor(22199.0801)]
[tensor(22973.2520), tensor(21966.7773)]
[tensor(23133.5625), tensor(21806.4609)]
[tensor(23217.8281), tensor(21722.2148)]
[tensor(23389.1250), tensor(21550.9121)]
[tensor(22968.0938), tensor(21971.9570)]
[tensor(22919.7969), tensor(22020.2363)]
[tensor(22763.5801), tensor(22176.4102)]
[tensor(22723.6719), tensor(22216.3867)]
[tensor(23673.3320), tensor(21266.7617)]
[tensor(24240.4668), tensor(20699.7754)]
[tensor(24279.9141), tensor(20660.1504)]
[tensor(24102.1074), tensor(20837.9707)]
[tensor(23837.4297), tensor(21102.5566)]
[tensor(24092.1426), tensor(20847.7949)]
[tensor(24289.4316), tensor(20650.4785)]
[tensor(24159.8164), tensor(20780.1875)]
[tensor(23910.2832), tensor(21029.7598)]
[tensor(23990.3262), tensor(20949.7539)]
[tensor(24016.4414), tensor(20923.5996)]
[tensor(24941.8438), tensor(19998.2070)]
[tensor(24604.8066), tensor(20335.2793)]
[tensor(24418.6953), tensor(20521.3809)]
[tensor(23825.5293), tensor(21114.4922)]
[tensor(24074.9727), tensor(20865.0547)]
[tensor(23176.3730), tensor(21763.6211)]
[tensor(23163.6035), tensor(21776.3867)]
[tensor(23801.0996), tensor(21138.9004)]
[tensor(23107.7969), tensor(21832.0938)]
[tensor(22882.4590), tensor(22057.5156)]
[tensor(22969.1621), tensor(21970.8125)]
[tensor(22867.8125), tensor(22072.1973)]
[tensor(22970.9648), tensor(21969.0039)]
[tensor(22989.8418), tensor(21950.1074)]
[tensor(22588.1406), tensor(22351.8203)]
[tensor(21996.1973), tensor(22943.8105)]
[tensor(22470.2676), tensor(22469.7031)]
[tensor(22043.2012), tensor(22896.7656)]
[tensor(23836.9199), tensor(21103.0723)]
[tensor(23225.2637), tensor(21714.7266)]
[tensor(22565.7305), tensor(22374.2734)]
[tensor(22374.1074), tensor(22565.8984)]
[tensor(22645.8691), tensor(22294.1426)]
[tensor(22551.4668), tensor(22388.5332)]
[tensor(22120.8965), tensor(22819.0410)]
[tensor(22016.8398), tensor(22923.1582)]
[tensor(22632.9336), tensor(22307.0898)]
[tensor(23237.0156), tensor(21702.8867)]
[tensor(23189.8770), tensor(21750.1094)]
[tensor(22502.6328), tensor(22437.3711)]
[tensor(21669.6250), tensor(23270.3535)]
[tensor(20983.5000), tensor(23956.5938)]
[tensor(22626.4375), tensor(22313.5781)]
[tensor(22618.4668), tensor(22321.5469)]
[tensor(22876.1797), tensor(22063.8594)]
[tensor(23222.8633), tensor(21717.1777)]
[tensor(21828.5410), tensor(23111.4336)]
[tensor(21077.6348), tensor(23862.3340)]
[tensor(21757.3379), tensor(23182.6250)]
[tensor(21632.3301), tensor(23307.6074)]
[tensor(20735.0977), tensor(24204.8223)]
[tensor(21523.8867), tensor(23416.0625)]
[tensor(22206.0059), tensor(22733.9746)]
[tensor(21953.2344), tensor(22986.7246)]
[tensor(21890.6328), tensor(23049.3086)]
[tensor(22115.7754), tensor(22824.2070)]
[tensor(22842.7305), tensor(22097.3086)]
[tensor(22116.6855), tensor(22823.2676)]
[tensor(21979.4707), tensor(22960.4883)]
[tensor(22473.7637), tensor(22466.2480)]
[tensor(21892.5957), tensor(23047.3555)]
[tensor(21866.1270), tensor(23073.8242)]
[tensor(22252.4805), tensor(22687.5312)]
[tensor(22188.4434), tensor(22751.5293)]
[tensor(22663.4258), tensor(22276.5820)]
[tensor(22377.3848), tensor(22562.6191)]
[tensor(22274.6855), tensor(22665.3086)]
[tensor(22768.7812), tensor(22171.2246)]
[tensor(20777.0957), tensor(24162.8555)]
[tensor(20885.7129), tensor(24054.2344)]
[tensor(20764.6445), tensor(24175.2949)]
[tensor(20861.5312), tensor(24078.5117)]
[tensor(21070.6348), tensor(23869.4160)]
[tensor(21049.9805), tensor(23890.0527)]
[tensor(21197.9570), tensor(23742.0684)]
[tensor(21316.0977), tensor(23623.9473)]
[tensor(21694.0762), tensor(23245.8887)]
[tensor(21409.7305), tensor(23530.2598)]
[tensor(22316.2461), tensor(22623.7051)]
[tensor(22087.4258), tensor(22852.5566)]
[tensor(20933.8652), tensor(24006.1289)]
[tensor(21352.9004), tensor(23587.0742)]
[tensor(22168.1445), tensor(22771.8633)]
[tensor(22188.9238), tensor(22751.0938)]
[tensor(21379.4121), tensor(23560.5703)]
[tensor(21886.7148), tensor(23053.2871)]
[tensor(21580.8281), tensor(23359.1465)]
[tensor(21021.3398), tensor(23918.5547)]
[tensor(22056.8691), tensor(22883.1055)]
[tensor(22706.0742), tensor(22233.9844)]
[tensor(22340.7461), tensor(22599.2402)]
[tensor(22210.8555), tensor(22729.1484)]
[tensor(22229.7891), tensor(22710.2129)]
[tensor(22127.5215), tensor(22812.4688)]
[tensor(21844.0273), tensor(23095.9492)]
[tensor(21580.6934), tensor(23359.2852)]
[tensor(21949.6543), tensor(22990.3691)]
[tensor(21832.2207), tensor(23107.7637)]
[tensor(22187.8086), tensor(22752.2051)]
[tensor(22118.6270), tensor(22821.4004)]
[tensor(22154.5000), tensor(22785.5566)]
[tensor(22259.9805), tensor(22679.9883)]
[tensor(22482.6816), tensor(22457.3242)]
[tensor(22674.7363), tensor(22265.2695)]
[tensor(22564.3828), tensor(22375.5977)]
[tensor(22866.9277), tensor(22073.0879)]
[tensor(22624.2266), tensor(22315.7246)]
[tensor(23215.0664), tensor(21724.9141)]
[tensor(22302.2031), tensor(22637.7324)]
[tensor(22627.9746), tensor(22312.0020)]
[tensor(22655.4902), tensor(22284.5332)]
[tensor(23075.4980), tensor(21864.4766)]
[tensor(23054.0781), tensor(21885.9062)]
[tensor(23556.8984), tensor(21383.1484)]
[tensor(23556.2383), tensor(21383.7539)]
[tensor(23472.4395), tensor(21467.5508)]
[tensor(23405.4102), tensor(21534.6152)]
[tensor(23563.2949), tensor(21376.7930)]
[tensor(23684.9316), tensor(21255.2129)]
[tensor(23789.2070), tensor(21150.9141)]
[tensor(24041.5977), tensor(20898.3887)]
[tensor(23030.5664), tensor(21909.5117)]
[tensor(23529.2148), tensor(21410.7344)]
[tensor(23169.2422), tensor(21770.7539)]
[tensor(23918.9707), tensor(21021.1270)]
[tensor(23948.4727), tensor(20991.5645)]
[tensor(24083.0195), tensor(20856.9297)]
[tensor(24113.9961), tensor(20825.9980)]
[tensor(23734.8516), tensor(21205.2695)]
[tensor(23930.7617), tensor(21009.3574)]
[tensor(24452.3105), tensor(20487.8145)]
[tensor(23901.5605), tensor(21038.5762)]
[tensor(23975.1113), tensor(20964.9941)]
[tensor(23711.5254), tensor(21228.5469)]
[tensor(23219.8535), tensor(21720.2578)]
[tensor(23649.7012), tensor(21290.3438)]
[tensor(23723.4785), tensor(21216.6211)]
[tensor(23569.4492), tensor(21370.5781)]
[tensor(23332.4238), tensor(21607.5898)]
[tensor(23094.6875), tensor(21845.3906)]
[tensor(23218.8184), tensor(21721.1738)]
[tensor(23199.5586), tensor(21740.4258)]
[tensor(23440.2754), tensor(21499.7188)]
[tensor(23447.8320), tensor(21492.1191)]
[tensor(23480.0898), tensor(21459.9492)]
[tensor(23572.6113), tensor(21367.3926)]
[tensor(23613.1914), tensor(21326.9473)]
