[tensor(43506.7695), tensor(46372.9258)]
[tensor(42844.2031), tensor(47035.8867)]
[tensor(42810.7461), tensor(47069.3008)]
[tensor(45147.4102), tensor(44732.6758)]
[tensor(44329.1953), tensor(45550.6445)]
[tensor(44615.1484), tensor(45264.7695)]
[tensor(43137.0820), tensor(46742.9414)]
[tensor(44449.2461), tensor(45430.8359)]
[tensor(45026.3477), tensor(44853.6289)]
[tensor(44518.6992), tensor(45361.3164)]
[tensor(45135.4297), tensor(44744.5469)]
[tensor(43834.1641), tensor(46045.7852)]
[tensor(44773.7578), tensor(45106.2344)]
[tensor(44477.2812), tensor(45402.7734)]
[tensor(45116.6602), tensor(44763.3008)]
[tensor(44912.7539), tensor(44967.1602)]
[tensor(44872.8711), tensor(45007.1016)]
[tensor(44908.9102), tensor(44971.0586)]
[tensor(44890.2500), tensor(44989.6797)]
[tensor(44916.7773), tensor(44963.1523)]
[tensor(44920.2656), tensor(44959.6953)]
[tensor(44928.1641), tensor(44951.8242)]
[tensor(44921.8398), tensor(44958.1289)]
[tensor(44923.6953), tensor(44956.2617)]
[tensor(44927.0859), tensor(44952.8828)]
[tensor(44929.0195), tensor(44950.9688)]
[tensor(44927.9648), tensor(44952.)]
[tensor(44927.4219), tensor(44952.4961)]
[tensor(44924.8203), tensor(44955.1016)]
[tensor(44924.1328), tensor(44955.7969)]
[tensor(23312.7754), tensor(21627.2852)]
[tensor(25418.3125), tensor(19521.6641)]
[tensor(25099.4219), tensor(19840.5625)]
[tensor(22978.8281), tensor(21961.1836)]
[tensor(24340.8809), tensor(20599.1621)]
[tensor(24076.6445), tensor(20863.3203)]
[tensor(24117.8652), tensor(20822.1094)]
[tensor(24397.9512), tensor(20542.0137)]
[tensor(24109.5371), tensor(20830.4375)]
[tensor(24494.1484), tensor(20445.8516)]
[tensor(23998.7910), tensor(20941.1602)]
[tensor(24110.6348), tensor(20829.3262)]
[tensor(23952.5000), tensor(20987.4336)]
[tensor(23662.7207), tensor(21277.2441)]
[tensor(23338.7637), tensor(21601.1484)]
[tensor(23311.3438), tensor(21628.6172)]
[tensor(23654.3008), tensor(21285.6172)]
[tensor(23452.7402), tensor(21487.2266)]
[tensor(22856.2168), tensor(22083.8359)]
[tensor(23487.4453), tensor(21452.5742)]
[tensor(23565.6895), tensor(21374.2773)]
[tensor(23177.3145), tensor(21762.6758)]
[tensor(23850.3828), tensor(21089.6250)]
[tensor(23055.9336), tensor(21884.0762)]
[tensor(23608.0234), tensor(21331.9727)]
[tensor(23116.7910), tensor(21823.2012)]
[tensor(23758.0215), tensor(21182.0156)]
[tensor(24015.4004), tensor(20924.6777)]
[tensor(23280.7051), tensor(21659.2793)]
[tensor(23880.2500), tensor(21059.7148)]
[tensor(23000.0527), tensor(21939.9609)]
[tensor(21267.2090), tensor(23672.7715)]
[tensor(21785.9453), tensor(23154.0410)]
[tensor(21920.9688), tensor(23019.0039)]
[tensor(21859.6211), tensor(23080.4102)]
[tensor(22165.3027), tensor(22774.7539)]
[tensor(22141.9316), tensor(22798.1191)]
[tensor(22045.8926), tensor(22894.1641)]
[tensor(22205.1641), tensor(22734.8770)]
[tensor(22301.0918), tensor(22638.8887)]
[tensor(22675.9160), tensor(22264.0820)]
[tensor(22141.0723), tensor(22798.8965)]
[tensor(22025.5293), tensor(22914.4961)]
[tensor(22377.8535), tensor(22562.1621)]
[tensor(22282.0801), tensor(22657.9375)]
[tensor(22639.8555), tensor(22300.1680)]
[tensor(22660.2363), tensor(22279.7539)]
[tensor(22644.4316), tensor(22295.5566)]
[tensor(22773.3145), tensor(22166.6992)]
[tensor(22745.4453), tensor(22194.5508)]
[tensor(22510.5273), tensor(22429.4922)]
[tensor(23102.5801), tensor(21837.4043)]
[tensor(22918.5312), tensor(22021.4707)]
[tensor(22926.1602), tensor(22013.8496)]
[tensor(23062.2852), tensor(21877.7012)]
[tensor(22934.3555), tensor(22005.6289)]
[tensor(22916.9160), tensor(22023.0645)]
[tensor(23324.2930), tensor(21615.7441)]
[tensor(23048.4355), tensor(21891.5723)]
[tensor(22929.2559), tensor(22010.7363)]
