[tensor(34636.1836), tensor(32773.9297)]
[tensor(35023.5586), tensor(32386.3027)]
[tensor(35459.6758), tensor(31950.1113)]
[tensor(35158.6172), tensor(32251.4355)]
[tensor(35085.7109), tensor(32324.3125)]
[tensor(35680.8906), tensor(31729.1992)]
[tensor(34003.8984), tensor(33406.0781)]
[tensor(38444.8984), tensor(28965.3066)]
[tensor(36696.7461), tensor(30713.4082)]
[tensor(36829.5547), tensor(30580.4102)]
[tensor(37798.1172), tensor(29611.8418)]
[tensor(36536.9102), tensor(30872.9336)]
[tensor(36419.9414), tensor(30990.0879)]
[tensor(35583.2539), tensor(31827.1289)]
[tensor(35430.2734), tensor(31980.1133)]
[tensor(35587.9375), tensor(31822.4512)]
[tensor(35258.9297), tensor(32151.3418)]
[tensor(35250.8398), tensor(32159.3008)]
[tensor(35221.0664), tensor(32189.0352)]
[tensor(35202.7422), tensor(32207.3574)]
[tensor(35204.0508), tensor(32206.0488)]
[tensor(35209.0391), tensor(32200.9902)]
[tensor(35211.7148), tensor(32198.3223)]
[tensor(35220.4297), tensor(32189.6094)]
[tensor(35218.0039), tensor(32192.0234)]
[tensor(35220.8633), tensor(32189.1660)]
[tensor(35219.3789), tensor(32190.6602)]
[tensor(35222.4805), tensor(32187.5312)]
[tensor(35222.8398), tensor(32187.1758)]
[tensor(35223.2695), tensor(32186.7480)]
[tensor(35221.4180), tensor(32188.5996)]
[tensor(35221.7227), tensor(32188.2734)]
[tensor(35222.9805), tensor(32187.0215)]
[tensor(35222.7578), tensor(32187.2383)]
[tensor(35222.3906), tensor(32187.6074)]
[tensor(35222.5469), tensor(32187.4414)]
[tensor(35221.5938), tensor(32188.3926)]
[tensor(35221.4297), tensor(32188.5605)]
[tensor(35221.8789), tensor(32188.1445)]
[tensor(35221.2617), tensor(32188.7617)]
[tensor(21999.0879), tensor(22940.9238)]
[tensor(22722.2051), tensor(22217.8223)]
[tensor(23491.6094), tensor(21448.4082)]
[tensor(21648.8047), tensor(23291.2422)]
[tensor(21042.7266), tensor(23897.2637)]
[tensor(21679.7852), tensor(23260.1797)]
[tensor(19976.5234), tensor(24963.4121)]
[tensor(19844.2598), tensor(25095.6797)]
[tensor(19629.6328), tensor(25310.2969)]
[tensor(18426.8262), tensor(26513.1465)]
[tensor(19287.7148), tensor(25652.2754)]
[tensor(19547.4453), tensor(25392.4941)]
[tensor(19141.1309), tensor(25798.8496)]
[tensor(19001.6973), tensor(25938.2695)]
[tensor(18727.9551), tensor(26212.0801)]
[tensor(18502.0664), tensor(26438.0781)]
[tensor(18549.3066), tensor(26390.7969)]
[tensor(18697.2715), tensor(26242.8984)]
[tensor(18589.2754), tensor(26350.8047)]
[tensor(18473.6211), tensor(26466.3535)]
[tensor(18427.8086), tensor(26512.2402)]
[tensor(18763.1465), tensor(26176.8262)]
[tensor(18954.3887), tensor(25985.6250)]
[tensor(18454.2090), tensor(26485.9258)]
[tensor(18289.7227), tensor(26650.4453)]
[tensor(18266.6895), tensor(26673.4941)]
[tensor(18459.9883), tensor(26480.1562)]
[tensor(18799.9199), tensor(26140.2441)]
[tensor(18378.1895), tensor(26561.8340)]
[tensor(18368.7246), tensor(26571.2773)]
